order_id,customer_id,captain_id,restaurant_id,district,order_time,delivery_time_min,prep_time_min,weather,traffic_level,order_value_sar,status,hour_of_day,day_of_week,is_peak_hour,is_delayed
ORD007350,CUST00655,CAP003,REST017,السليمانية,2025-06-05 16:37:00,32,19,بارد,متوسط,306.36,delivered,16,Thursday,0,0
ORD007351,CUST02366,CAP099,REST020,الملقا,2026-03-05 13:11:00,71,21,بارد,شديد الكثافة,241.45,delayed,13,Thursday,1,1
ORD007352,CUST03236,CAP056,REST053,الملقا,2025-05-11 18:05:00,40,5,غائم,شديد الكثافة,53.99,delivered,18,Sunday,0,0
ORD007353,CUST03982,CAP087,REST051,النخيل,2025-10-04 12:42:00,66,23,عاصف,شديد الكثافة,20.12,delayed,12,Saturday,1,1
ORD007354,CUST01803,CAP156,REST025,العليا,2025-10-24 14:04:00,70,37,غائم,شديد الكثافة,307.42,delayed,14,Friday,0,1
ORD007355,CUST03377,CAP102,REST014,الورود,2025-08-14 11:55:00,61,29,صافي,خفيف,53.87,delayed,11,Thursday,0,1
ORD007356,CUST01074,CAP115,REST032,المروج,2025-10-03 18:53:00,56,33,عاصف,كثيف,294.54,delayed,18,Friday,0,1
ORD007357,CUST03060,CAP018,REST033,الياسمين,2025-11-11 09:15:00,58,20,صافي,شديد الكثافة,285.81,delayed,9,Tuesday,0,1
ORD007358,CUST03911,CAP131,REST031,الورود,2025-02-04 08:14:00,30,19,بارد,خفيف,49.87,delivered,8,Tuesday,0,0
ORD007359,CUST00184,CAP049,REST026,الملقا,2025-10-04 08:25:00,46,17,بارد,شديد الكثافة,274.68,delivered,8,Saturday,0,0
ORD007360,CUST01777,CAP139,REST013,النخيل,2026-04-16 23:04:00,45,7,غائم,شديد الكثافة,154.03,delivered,23,Thursday,0,0
ORD007361,CUST00094,CAP184,REST010,حطين,2025-03-18 13:55:00,53,5,حار جداً,شديد الكثافة,331.94,delayed,13,Tuesday,1,1
ORD007362,CUST00517,CAP167,REST072,النخيل,2026-01-01 10:02:00,38,13,غائم,متوسط,331.88,delivered,10,Thursday,0,0
ORD007363,CUST03114,CAP155,REST069,النخيل,2026-01-12 09:31:00,52,20,صافي,متوسط,315.73,delayed,9,Monday,0,1
ORD007364,CUST04441,CAP130,REST041,الشهداء,2025-12-31 21:07:00,70,11,عاصف,شديد الكثافة,82.02,delayed,21,Wednesday,1,1
ORD007365,CUST04872,CAP184,REST074,حطين,2026-04-05 12:44:00,78,38,حار جداً,متوسط,132.92,delayed,12,Sunday,1,1
ORD007366,CUST04544,CAP095,REST070,الياسمين,2026-05-06 14:20:00,55,17,حار جداً,كثيف,119.8,delayed,14,Wednesday,0,1
ORD007367,CUST03311,CAP088,REST056,الورود,2025-11-13 08:22:00,71,33,بارد,شديد الكثافة,173.55,cancelled,8,Thursday,0,1
ORD007368,CUST01839,CAP160,REST009,النخيل,2025-01-03 18:06:00,50,14,حار جداً,شديد الكثافة,160.86,delivered,18,Friday,0,0
ORD007369,CUST02813,CAP126,REST039,السليمانية,2026-02-10 08:27:00,51,7,غائم,شديد الكثافة,295.14,delayed,8,Tuesday,0,1
ORD007370,CUST02848,CAP188,REST003,النخيل,2025-08-06 20:34:00,64,22,حار جداً,شديد الكثافة,209.72,delayed,20,Wednesday,1,1
ORD007371,CUST03237,CAP059,REST063,حطين,2025-01-07 12:28:00,46,22,بارد,متوسط,41.19,delivered,12,Tuesday,1,0
ORD007372,CUST03162,CAP190,REST045,النخيل,2025-10-14 16:20:00,37,18,صافي,متوسط,291.58,cancelled,16,Tuesday,0,0
ORD007373,CUST01874,CAP158,REST022,الملقا,2025-12-23 10:09:00,62,26,صافي,شديد الكثافة,145.05,cancelled,10,Tuesday,0,1
ORD007374,CUST03420,CAP144,REST037,السليمانية,2026-04-23 20:29:00,60,23,عاصف,كثيف,289.89,delayed,20,Thursday,1,1
ORD007375,CUST03686,CAP058,REST079,المروج,2025-11-06 20:05:00,65,16,عاصف,كثيف,109.32,delayed,20,Thursday,1,1
ORD007376,CUST03786,CAP130,REST069,النخيل,2025-07-17 18:02:00,54,21,بارد,خفيف,241.95,delayed,18,Thursday,0,1
ORD007377,CUST01411,CAP188,REST080,الملقا,2025-02-14 12:44:00,58,20,صافي,خفيف,56.86,delayed,12,Friday,1,1
ORD007378,CUST00261,CAP194,REST017,السليمانية,2025-08-15 19:56:00,40,11,صافي,متوسط,112.88,delivered,19,Friday,1,0
ORD007379,CUST04986,CAP184,REST064,حطين,2025-09-02 16:27:00,53,25,حار جداً,خفيف,100.34,delayed,16,Tuesday,0,1
ORD007380,CUST04870,CAP126,REST001,الملقا,2025-05-02 21:47:00,70,33,غائم,خفيف,141.25,delayed,21,Friday,1,1
ORD007381,CUST04701,CAP028,REST044,العليا,2026-01-15 13:53:00,45,5,بارد,متوسط,203.41,delivered,13,Thursday,1,0
ORD007382,CUST00975,CAP028,REST053,الملقا,2026-01-28 17:30:00,42,5,حار جداً,خفيف,263.44,delivered,17,Wednesday,0,0
ORD007383,CUST01756,CAP151,REST080,الملقا,2025-06-28 15:42:00,38,17,بارد,متوسط,69.4,delivered,15,Saturday,0,0
ORD007384,CUST04747,CAP014,REST070,الياسمين,2026-05-21 19:41:00,60,18,بارد,متوسط,222.06,delayed,19,Thursday,1,1
ORD007385,CUST04189,CAP030,REST067,حطين,2025-07-27 13:51:00,87,39,حار جداً,كثيف,79.68,delayed,13,Sunday,1,1
ORD007386,CUST03186,CAP007,REST032,المروج,2026-03-15 13:27:00,83,35,حار جداً,كثيف,37.23,delayed,13,Sunday,1,1
ORD007387,CUST01428,CAP063,REST080,الملقا,2026-03-29 12:16:00,59,22,حار جداً,متوسط,178.75,delayed,12,Sunday,1,1
ORD007388,CUST04175,CAP116,REST026,الملقا,2025-09-13 18:47:00,38,17,حار جداً,خفيف,341.17,delivered,18,Saturday,0,0
ORD007389,CUST02265,CAP022,REST073,العليا,2025-10-08 15:09:00,53,29,صافي,خفيف,155.91,delayed,15,Wednesday,0,1
ORD007390,CUST03742,CAP165,REST020,الملقا,2026-03-07 22:17:00,52,27,بارد,متوسط,260.26,delayed,22,Saturday,0,1
ORD007391,CUST03675,CAP163,REST017,السليمانية,2026-01-12 13:33:00,48,17,صافي,متوسط,66.89,delivered,13,Monday,1,0
ORD007392,CUST00087,CAP124,REST047,النخيل,2026-03-16 15:56:00,49,22,حار جداً,شديد الكثافة,235.36,delivered,15,Monday,0,0
ORD007393,CUST00616,CAP170,REST054,الملقا,2025-08-21 13:22:00,41,20,صافي,كثيف,100.39,cancelled,13,Thursday,1,0
ORD007394,CUST02336,CAP144,REST034,حطين,2025-12-13 17:09:00,27,9,بارد,كثيف,109.88,delivered,17,Saturday,0,0
ORD007395,CUST03567,CAP125,REST015,الربوة,2026-04-08 23:21:00,48,11,غائم,خفيف,349.94,delivered,23,Wednesday,0,0
ORD007396,CUST01196,CAP029,REST015,الربوة,2025-12-20 19:43:00,35,11,صافي,كثيف,244.24,delivered,19,Saturday,1,0
ORD007397,CUST00382,CAP157,REST041,الشهداء,2025-07-12 08:23:00,37,12,صافي,شديد الكثافة,15.42,delivered,8,Saturday,0,0
ORD007398,CUST03844,CAP031,REST071,حطين,2025-01-23 13:57:00,53,10,حار جداً,متوسط,63.08,delayed,13,Thursday,1,1
ORD007399,CUST02598,CAP189,REST041,الشهداء,2025-01-04 23:16:00,51,16,غائم,خفيف,144.64,delayed,23,Saturday,0,1
ORD007400,CUST04864,CAP175,REST021,حطين,2026-04-15 13:09:00,68,37,حار جداً,متوسط,340.24,delayed,13,Wednesday,1,1
ORD007401,CUST00144,CAP010,REST061,النخيل,2025-02-23 12:24:00,70,21,عاصف,كثيف,88.14,delayed,12,Sunday,1,1
ORD007402,CUST03317,CAP031,REST073,العليا,2026-03-24 22:12:00,54,31,صافي,متوسط,184.34,delayed,22,Tuesday,0,1
ORD007403,CUST00651,CAP160,REST061,النخيل,2025-09-22 18:15:00,40,18,صافي,خفيف,222.52,delivered,18,Monday,0,0
ORD007404,CUST02823,CAP083,REST066,العليا,2025-09-13 19:32:00,60,16,حار جداً,متوسط,193.66,delayed,19,Saturday,1,1
ORD007405,CUST04518,CAP133,REST061,النخيل,2026-02-25 09:59:00,52,20,حار جداً,شديد الكثافة,32.96,delayed,9,Wednesday,0,1
ORD007406,CUST02475,CAP056,REST036,الياسمين,2025-04-29 15:27:00,61,29,حار جداً,متوسط,325.47,delayed,15,Tuesday,0,1
ORD007407,CUST04512,CAP162,REST063,حطين,2026-01-09 18:45:00,51,25,غائم,خفيف,144.81,delayed,18,Friday,0,1
ORD007408,CUST02868,CAP103,REST053,الملقا,2026-01-24 15:58:00,26,6,بارد,متوسط,130.41,delivered,15,Saturday,0,0
ORD007409,CUST03249,CAP028,REST048,حطين,2026-02-27 13:21:00,36,9,بارد,خفيف,92.61,delivered,13,Friday,1,0
ORD007410,CUST00933,CAP116,REST053,الملقا,2025-06-03 16:25:00,36,9,صافي,كثيف,207.51,delivered,16,Tuesday,0,0
ORD007411,CUST04523,CAP073,REST073,العليا,2025-12-31 20:41:00,67,28,بارد,شديد الكثافة,165.83,delayed,20,Wednesday,1,1
ORD007412,CUST01707,CAP055,REST052,العليا,2025-10-16 10:48:00,49,14,صافي,متوسط,190.93,delivered,10,Thursday,0,0
ORD007413,CUST04907,CAP157,REST065,السليمانية,2025-02-28 12:18:00,56,21,صافي,كثيف,134.32,cancelled,12,Friday,1,1
ORD007414,CUST00080,CAP159,REST040,حطين,2026-04-26 14:57:00,25,5,عاصف,متوسط,224.6,delivered,14,Sunday,0,0
ORD007415,CUST02619,CAP112,REST064,حطين,2026-01-23 23:35:00,52,21,بارد,متوسط,79.46,delayed,23,Friday,0,1
ORD007416,CUST02771,CAP200,REST028,المروج,2026-03-05 22:32:00,61,24,حار جداً,شديد الكثافة,249.28,delayed,22,Thursday,0,1
ORD007417,CUST01637,CAP115,REST012,النخيل,2026-05-15 07:59:00,45,31,حار جداً,خفيف,180.18,delivered,7,Friday,0,0
ORD007418,CUST04187,CAP066,REST017,السليمانية,2025-09-11 16:09:00,32,14,صافي,خفيف,271.88,delivered,16,Thursday,0,0
ORD007419,CUST01040,CAP125,REST004,الياسمين,2025-10-02 18:08:00,45,17,عاصف,خفيف,46.9,delivered,18,Thursday,0,0
ORD007420,CUST01836,CAP019,REST006,العليا,2025-04-17 17:30:00,54,35,حار جداً,متوسط,289.09,delayed,17,Thursday,0,1
ORD007421,CUST01232,CAP124,REST064,حطين,2026-01-06 15:19:00,59,23,حار جداً,متوسط,74.38,delayed,15,Tuesday,0,1
ORD007422,CUST04856,CAP018,REST005,حطين,2026-01-11 16:13:00,44,18,صافي,كثيف,295.19,delivered,16,Sunday,0,0
ORD007423,CUST03662,CAP164,REST027,السليمانية,2026-05-09 15:29:00,49,20,بارد,متوسط,247.29,delivered,15,Saturday,0,0
ORD007424,CUST04108,CAP018,REST067,حطين,2025-01-29 22:22:00,75,39,صافي,متوسط,163.69,delayed,22,Wednesday,0,1
ORD007425,CUST02116,CAP055,REST038,المروج,2025-07-24 21:47:00,52,18,عاصف,متوسط,328.54,delayed,21,Thursday,1,1
ORD007426,CUST02896,CAP082,REST027,السليمانية,2026-02-15 08:25:00,40,17,صافي,شديد الكثافة,318.87,delivered,8,Sunday,0,0
ORD007427,CUST02281,CAP053,REST056,الورود,2025-01-25 20:21:00,73,35,بارد,كثيف,183.39,delayed,20,Saturday,1,1
ORD007428,CUST04680,CAP061,REST036,الياسمين,2025-04-21 12:58:00,62,25,حار جداً,خفيف,318.32,delayed,12,Monday,1,1
ORD007429,CUST00202,CAP040,REST044,العليا,2025-01-18 19:33:00,55,7,حار جداً,شديد الكثافة,238.81,delayed,19,Saturday,1,1
ORD007430,CUST03488,CAP140,REST052,العليا,2025-04-23 13:34:00,50,16,غائم,كثيف,127.15,delivered,13,Wednesday,1,0
ORD007431,CUST02815,CAP150,REST005,حطين,2025-07-12 19:49:00,43,18,غائم,متوسط,195.14,delivered,19,Saturday,1,0
ORD007432,CUST00532,CAP092,REST012,النخيل,2025-08-08 23:31:00,68,37,حار جداً,شديد الكثافة,115.71,delayed,23,Friday,0,1
ORD007433,CUST03204,CAP122,REST006,العليا,2025-05-25 07:02:00,83,36,بارد,شديد الكثافة,176.5,delayed,7,Sunday,0,1
ORD007434,CUST03324,CAP183,REST077,العليا,2025-11-04 11:17:00,45,13,حار جداً,خفيف,329.97,cancelled,11,Tuesday,0,0
ORD007435,CUST03647,CAP001,REST062,الياسمين,2025-08-22 10:58:00,76,35,عاصف,كثيف,65.04,delayed,10,Friday,0,1
ORD007436,CUST01052,CAP026,REST005,حطين,2026-02-04 19:29:00,55,18,حار جداً,متوسط,30.28,delayed,19,Wednesday,1,1
ORD007437,CUST01070,CAP164,REST022,الملقا,2025-06-22 08:03:00,66,27,بارد,متوسط,223.12,cancelled,8,Sunday,0,1
ORD007438,CUST03356,CAP140,REST030,العليا,2025-06-12 07:06:00,39,5,حار جداً,خفيف,249.93,delivered,7,Thursday,0,0
ORD007439,CUST02811,CAP182,REST055,المروج,2025-12-13 13:45:00,78,37,عاصف,متوسط,295.75,delayed,13,Saturday,1,1
ORD007440,CUST03868,CAP194,REST040,حطين,2025-05-10 22:19:00,60,7,عاصف,شديد الكثافة,182.53,delayed,22,Saturday,0,1
ORD007441,CUST02011,CAP178,REST016,الورود,2025-07-23 18:14:00,38,19,غائم,خفيف,150.49,delivered,18,Wednesday,0,0
ORD007442,CUST02443,CAP183,REST058,الربوة,2026-03-02 20:19:00,43,13,غائم,خفيف,280.43,delivered,20,Monday,1,0
ORD007443,CUST01824,CAP100,REST060,النخيل,2025-01-30 18:57:00,56,12,غائم,شديد الكثافة,346.78,delayed,18,Thursday,0,1
ORD007444,CUST00002,CAP166,REST051,النخيل,2025-08-14 21:54:00,41,22,صافي,متوسط,60.06,delivered,21,Thursday,1,0
ORD007445,CUST04914,CAP073,REST077,العليا,2025-03-17 21:25:00,56,17,عاصف,خفيف,119.94,delayed,21,Monday,1,1
ORD007446,CUST02729,CAP108,REST036,الياسمين,2025-03-07 10:00:00,62,30,غائم,شديد الكثافة,288.91,delayed,10,Friday,0,1
ORD007447,CUST03566,CAP057,REST045,النخيل,2025-08-01 15:13:00,42,18,عاصف,خفيف,170.35,delivered,15,Friday,0,0
ORD007448,CUST02032,CAP111,REST012,النخيل,2025-03-26 08:21:00,68,34,بارد,متوسط,115.94,delayed,8,Wednesday,0,1
ORD007449,CUST03878,CAP031,REST027,السليمانية,2026-04-06 23:43:00,53,16,عاصف,خفيف,38.25,delayed,23,Monday,0,1
ORD007450,CUST02433,CAP125,REST041,الشهداء,2025-07-17 12:17:00,47,11,عاصف,خفيف,313.6,delivered,12,Thursday,1,0
ORD007451,CUST03896,CAP130,REST032,المروج,2025-08-30 12:44:00,74,34,صافي,شديد الكثافة,50.92,delayed,12,Saturday,1,1
ORD007452,CUST04627,CAP119,REST019,النخيل,2025-04-21 09:46:00,35,8,عاصف,خفيف,258.1,delivered,9,Monday,0,0
ORD007453,CUST03228,CAP002,REST056,الورود,2025-03-15 08:00:00,73,36,بارد,شديد الكثافة,102.5,delayed,8,Saturday,0,1
ORD007454,CUST01501,CAP136,REST013,النخيل,2025-07-04 16:21:00,35,10,حار جداً,شديد الكثافة,60.99,delivered,16,Friday,0,0
ORD007455,CUST01808,CAP156,REST072,النخيل,2025-03-03 10:18:00,37,19,غائم,متوسط,69.23,delivered,10,Monday,0,0
ORD007456,CUST01788,CAP090,REST062,الياسمين,2025-11-22 17:29:00,50,35,حار جداً,خفيف,216.18,delivered,17,Saturday,0,0
ORD007457,CUST02433,CAP139,REST029,السليمانية,2025-12-05 20:53:00,41,16,عاصف,خفيف,25.93,cancelled,20,Friday,1,0
ORD007458,CUST00199,CAP154,REST035,النخيل,2025-04-10 15:27:00,44,18,صافي,كثيف,243.98,delivered,15,Thursday,0,0
ORD007459,CUST01601,CAP034,REST041,الشهداء,2025-09-19 16:29:00,62,15,عاصف,خفيف,233.56,delayed,16,Friday,0,1
ORD007460,CUST02374,CAP197,REST054,الملقا,2026-02-07 16:41:00,55,22,حار جداً,كثيف,313.1,delayed,16,Saturday,0,1
ORD007461,CUST03001,CAP132,REST028,المروج,2026-03-28 12:38:00,58,17,حار جداً,خفيف,285.4,delayed,12,Saturday,1,1
ORD007462,CUST00032,CAP130,REST048,حطين,2025-11-22 17:07:00,26,6,غائم,كثيف,130.44,delivered,17,Saturday,0,0
ORD007463,CUST01823,CAP008,REST080,الملقا,2026-01-07 20:26:00,52,20,غائم,خفيف,273.02,delayed,20,Wednesday,1,1
ORD007464,CUST04340,CAP075,REST071,حطين,2025-04-01 14:49:00,47,6,حار جداً,شديد الكثافة,324.0,delivered,14,Tuesday,0,0
ORD007465,CUST01126,CAP010,REST045,النخيل,2025-07-26 13:57:00,57,23,غائم,خفيف,37.59,delayed,13,Saturday,1,1
ORD007466,CUST02199,CAP030,REST078,المروج,2025-11-13 16:32:00,78,29,عاصف,كثيف,77.34,delayed,16,Thursday,0,1
ORD007467,CUST03334,CAP113,REST054,الملقا,2025-07-12 16:33:00,47,24,حار جداً,كثيف,202.37,cancelled,16,Saturday,0,0
ORD007468,CUST01980,CAP095,REST047,النخيل,2025-09-21 15:43:00,42,18,حار جداً,كثيف,93.4,cancelled,15,Sunday,0,0
ORD007469,CUST01936,CAP032,REST068,الملقا,2025-01-18 19:34:00,61,33,حار جداً,كثيف,241.17,delayed,19,Saturday,1,1
ORD007470,CUST01646,CAP138,REST069,النخيل,2025-12-18 20:18:00,68,20,عاصف,متوسط,68.88,cancelled,20,Thursday,1,1
ORD007471,CUST02582,CAP192,REST028,المروج,2025-10-10 18:39:00,53,19,حار جداً,متوسط,62.85,delayed,18,Friday,0,1
ORD007472,CUST00425,CAP160,REST020,الملقا,2026-03-21 09:04:00,46,20,صافي,متوسط,340.56,delivered,9,Saturday,0,0
ORD007473,CUST00378,CAP029,REST014,الورود,2025-08-16 18:14:00,76,34,غائم,شديد الكثافة,97.3,delayed,18,Saturday,0,1
ORD007474,CUST03796,CAP089,REST022,الملقا,2025-07-04 08:24:00,61,27,عاصف,كثيف,31.04,cancelled,8,Friday,0,1
ORD007475,CUST03053,CAP106,REST062,الياسمين,2026-02-24 16:42:00,67,36,غائم,خفيف,300.38,delayed,16,Tuesday,0,1
ORD007476,CUST02568,CAP156,REST039,السليمانية,2025-10-06 17:50:00,39,9,حار جداً,شديد الكثافة,349.56,delivered,17,Monday,0,0
ORD007477,CUST00280,CAP045,REST055,المروج,2025-11-28 12:47:00,70,31,عاصف,متوسط,229.53,delayed,12,Friday,1,1
ORD007478,CUST01338,CAP090,REST073,العليا,2025-09-26 07:49:00,76,29,صافي,شديد الكثافة,340.81,cancelled,7,Friday,0,1
ORD007479,CUST02566,CAP113,REST070,الياسمين,2025-07-05 07:36:00,59,18,غائم,كثيف,212.64,delayed,7,Saturday,0,1
ORD007480,CUST03316,CAP073,REST004,الياسمين,2025-08-10 17:52:00,50,14,غائم,متوسط,181.44,delivered,17,Sunday,0,0
ORD007481,CUST00980,CAP178,REST072,النخيل,2026-01-13 11:12:00,46,18,عاصف,كثيف,104.62,delivered,11,Tuesday,0,0
ORD007482,CUST01894,CAP120,REST033,الياسمين,2025-11-06 13:35:00,57,23,صافي,متوسط,37.72,delayed,13,Thursday,1,1
ORD007483,CUST00618,CAP182,REST074,حطين,2026-02-17 23:06:00,56,30,عاصف,خفيف,101.25,delayed,23,Tuesday,0,1
ORD007484,CUST02414,CAP029,REST022,الملقا,2025-03-14 19:56:00,78,24,عاصف,كثيف,306.99,cancelled,19,Friday,1,1
ORD007485,CUST03637,CAP128,REST072,النخيل,2025-03-05 21:52:00,56,11,بارد,شديد الكثافة,145.1,delayed,21,Wednesday,1,1
ORD007486,CUST04958,CAP028,REST067,حطين,2025-07-28 16:04:00,73,35,بارد,كثيف,336.81,delayed,16,Monday,0,1
ORD007487,CUST01216,CAP101,REST063,حطين,2026-01-12 13:35:00,51,18,عاصف,خفيف,18.84,delayed,13,Monday,1,1
ORD007488,CUST01020,CAP033,REST073,العليا,2025-02-15 18:41:00,70,31,بارد,شديد الكثافة,64.83,cancelled,18,Saturday,0,1
ORD007489,CUST02094,CAP181,REST002,الملقا,2025-12-13 08:57:00,32,15,بارد,خفيف,67.39,delivered,8,Saturday,0,0
ORD007490,CUST02717,CAP050,REST037,السليمانية,2026-03-29 10:23:00,53,27,صافي,خفيف,164.46,delayed,10,Sunday,0,1
ORD007491,CUST02885,CAP010,REST052,العليا,2025-07-18 19:46:00,52,10,صافي,خفيف,178.68,delayed,19,Friday,1,1
ORD007492,CUST00078,CAP112,REST056,الورود,2025-02-09 08:37:00,58,32,حار جداً,خفيف,286.13,delayed,8,Sunday,0,1
ORD007493,CUST04164,CAP106,REST037,السليمانية,2025-11-20 19:04:00,59,21,بارد,متوسط,78.91,delayed,19,Thursday,1,1
ORD007494,CUST04999,CAP166,REST048,حطين,2025-07-31 11:38:00,42,6,غائم,متوسط,204.7,delivered,11,Thursday,0,0
ORD007495,CUST03888,CAP120,REST016,الورود,2025-04-02 17:06:00,53,19,حار جداً,متوسط,138.22,delayed,17,Wednesday,0,1
ORD007496,CUST03869,CAP067,REST049,النخيل,2025-06-28 12:38:00,57,16,حار جداً,خفيف,291.61,delayed,12,Saturday,1,1
ORD007497,CUST00656,CAP090,REST009,النخيل,2026-03-14 21:58:00,48,6,حار جداً,شديد الكثافة,214.28,delivered,21,Saturday,1,0
ORD007498,CUST04102,CAP005,REST039,السليمانية,2026-04-04 21:33:00,60,14,بارد,كثيف,122.16,delayed,21,Saturday,1,1
ORD007499,CUST01326,CAP029,REST078,المروج,2025-09-05 18:42:00,36,24,بارد,خفيف,243.7,delivered,18,Friday,0,0
ORD007500,CUST00955,CAP097,REST018,النخيل,2025-12-26 22:46:00,34,9,غائم,كثيف,322.1,delivered,22,Friday,0,0
ORD007501,CUST03485,CAP123,REST010,حطين,2025-01-09 13:09:00,46,9,عاصف,متوسط,22.21,delivered,13,Thursday,1,0
ORD007502,CUST03569,CAP082,REST023,الورود,2026-03-27 19:59:00,47,8,حار جداً,خفيف,116.91,delivered,19,Friday,1,0
ORD007503,CUST02356,CAP065,REST004,الياسمين,2026-05-03 16:33:00,41,22,عاصف,متوسط,129.62,delivered,16,Sunday,0,0
ORD007504,CUST03706,CAP093,REST076,النخيل,2025-10-26 18:44:00,36,14,حار جداً,خفيف,210.0,delivered,18,Sunday,0,0
ORD007505,CUST04381,CAP011,REST059,الملقا,2026-05-18 19:23:00,69,31,صافي,خفيف,151.83,delayed,19,Monday,1,1
ORD007506,CUST04299,CAP148,REST055,المروج,2025-04-24 09:13:00,64,38,عاصف,متوسط,148.2,delayed,9,Thursday,0,1
ORD007507,CUST01408,CAP061,REST020,الملقا,2025-05-16 19:21:00,52,23,حار جداً,خفيف,80.41,delayed,19,Friday,1,1
